¹éÁ¤Çö,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=77446
ºäÄ³³Í,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50404
¼­ÁÖ¿ø,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=68468
¼ÛÁØ¼®,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=64469
¼ö¾Æ·¹Áî,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=52457
½ÅÁ¤È¯,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=52440
¾ÈÁÖÇü,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66406
¾çÃ¢¼·,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68415
¿À»ó¹Î,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=69430
¿À¼±Áø,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=78756
¿À½ÂÈ¯,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=75421
¿ÀÀçÀÏ,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=75334
¿ì±Ô¹Î,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=73117
¿øÅÂÀÎ,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69446
À±Á¤ºó,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=68463
À±Á¤ÈÆ,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=52407
ÀÌ±â¿ë,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=51411
ÀÌº´Çå,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69428
ÀÌ»ó¹Î,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63960
ÀÌ¼º±Ô,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66409
ÀÌ¼ö¹Î,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=64464
ÀÌ½Â¹Î,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50464
ÀÌ½ÂÇö,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51454
ÀÌ½ÂÇö,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=60146
ÀÌ¿ø¼®,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=75566
ÀÌÀçÀÍ,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63492
ÀÌÀçÇö,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52415
ÀÌÀçÈñ,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51460
ÀÌÅÂÈÆ,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=68466
ÀÌÇØ½Â,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69416
ÀÓ´ëÇÑ,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=66493
ÀåÀçÇõ,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=52417
ÀåÇÊÁØ,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=77927
Á¤Áø¼ö,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=50414
Á¶¹Î¼º,https://www.koreabaseball.com/Futures/Player/HitterDetail.aspx?playerId=52405
ÁÖÇÑ¿ï,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51468
Â÷µ¿¿µ,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52400
ÃÖ¿µÁø,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=61197
ÃÖÃæ¿¬,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=66451
ÃÖÇÏ´Ã,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68501
ÇÇ·¼¶ó,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51463
ÇãÀ±µ¿,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50449
È«¹«¿ø,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51462
È«½Â¿ø,https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=51408
È«Á¤¿ì,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65496
È²µ¿Àç,https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50441
