https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51468,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52400,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=61197,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=66451,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68501,1군
https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51463,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50449,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51462,1군
https://www.koreabaseball.com/Futures/Player/PitcherDetail.aspx?playerId=51408,2군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65496,1군
https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50441,1군
